FIPS,Dis1,LaborForce,Educ,_TYPE_,_FREQ_,n_Est,Base_Pop,Sample,p_est,StateAB
56,0,1,Some College,15,1042,109072,270111,2527,0.4038043619,WY
56,0,1,Bachelors Degree or more,15,702,77126,270111,2527,0.2855344655,WY
56,1,,Less than High School,13,43,3716,39092,394,0.0950578123,WY
56,1,,High School,13,119,12841,39092,394,0.3284815307,WY
56,1,,Some College,13,182,17661,39092,394,0.4517804154,WY
56,1,,Bachelors Degree or more,13,50,4874,39092,394,0.1246802415,WY
56,1,0,Less than High School,15,25,2257,17761,165,0.1270761781,WY
56,1,0,High School,15,57,7034,17761,165,0.3960362592,WY
56,1,0,Some College,15,66,6810,17761,165,0.3834243567,WY
56,1,0,Bachelors Degree or more,15,17,1660,17761,165,0.0934632059,WY
56,1,1,Less than High School,15,18,1459,21331,229,0.068398106,WY
56,1,1,High School,15,62,5807,21331,229,0.2722329005,WY
56,1,1,Some College,15,116,10851,21331,229,0.5086962637,WY
56,1,1,Bachelors Degree or more,15,33,3214,21331,229,0.1506727298,WY
